# gpstime BSN BCI f_mean f_median hrss_mean hrss_median Q_mean Q_median
1.127100595170000076e+09 9.550667999999999935e+00 4.232999999999999652e+00 4.319735765810432326e+02 4.293967577691499855e+02 6.386264508115111015e-23 6.197893548226950553e-23 4.147151832828503082e+00 3.569242656427130012e+00
1.127353295640000105e+09 1.003339399999999948e+01 5.849000000000000199e+00 9.686622607881671456e+02 9.664343969932670007e+02 1.286174027632585543e-22 1.058507447387797045e-22 8.395933752095265490e+00 8.041666333639049924e+00
1.127609224940000057e+09 7.665011999999999937e+00 4.182000000000000384e+00 7.168636742420962946e+02 7.169414219988655077e+02 6.082051173788001513e-23 5.760793644595795342e-23 7.544830683114520298e+01 7.651556500358324797e+01
1.128469431230000019e+09 3.174304999999999932e+00 6.390000000000000124e-01 7.400952224142528166e+02 7.486788283701009732e+02 4.908825438258780778e-23 4.671201967581124193e-23 1.722478581566607403e+01 9.941199609452899821e+00
1.128668424869999886e+09 9.681475999999999971e+00 2.753000000000000114e+00 6.913293401207363331e+02 6.907277421059204698e+02 7.716274485686563116e-23 7.145536665222217371e-23 8.489603683076872187e+00 8.072993198947173710e+00
1.128753631650000095e+09 1.402989999999999959e+00 1.239999999999999991e-01 2.481420253122416568e+02 1.463510794041530119e+02 4.489816823395268721e-23 3.962956823502989374e-23 4.977297254176774999e+01 4.627375403035259893e+01
1.129526472880000114e+09 1.198531200000000041e+01 5.108999999999999986e+00 9.028111507644176754e+02 9.015571592656770008e+02 1.254045179105259541e-22 1.230934245993713194e-22 1.067301779930102690e+01 1.043966578836120007e+01
1.129533230859999895e+09 1.548656399999999955e+01 3.246999999999999886e+00 6.214177642850519305e+02 6.222284352310399527e+02 8.122007958489549442e-23 8.026585834043343801e-23 2.213028126069982804e+01 1.954889990953340018e+01
1.129787410359999895e+09 1.259635000000000060e+00 2.660000000000000142e-01 7.612060766588903107e+02 8.445869488300919556e+02 5.567365371618441989e-23 4.572362263598828752e-23 3.247048524670702818e+01 1.293961038069769920e+01
1.130151576799999952e+09 1.003420999999999985e+01 6.392000000000000348e+00 9.504608236585211216e+02 9.504226715512060082e+02 8.210838150835559106e-23 8.209969675649357457e-23 7.245469192997495611e+01 7.222613472998554585e+01
1.130242537329999924e+09 1.077817699999999945e+01 5.088000000000000078e+00 1.206231546556962826e+02 1.212412263509550030e+02 6.813617830278384936e-23 6.486681614158542089e-23 3.728316950156017828e+00 3.701073874334049663e+00
1.130883397319999933e+09 8.559333999999999776e+00 5.166000000000000369e+00 7.478094661296241838e+02 7.486502653396800042e+02 8.145991509937701254e-23 7.712118840485066819e-23 6.184961116893555655e+00 6.059737706791329614e+00
1.130885489150000095e+09 1.361084199999999989e+01 6.458999999999999631e+00 6.901259783980569864e+02 6.904413667604350167e+02 1.084096393059585149e-22 1.035155807111954551e-22 8.219151337067835073e+00 8.199063834382480209e+00
1.132071138819999933e+09 1.144379299999999944e+01 5.551000000000000156e+00 3.206369279558135190e+02 3.205118984316785031e+02 5.050070495110264509e-23 4.728194494194061844e-23 5.715650589641822421e+01 5.632039470312314933e+01
1.133170648349999905e+09 4.859294000000000224e+00 1.899000000000000021e+00 8.933085427118945745e+02 8.959430616299240455e+02 6.630625437958586421e-23 6.413239251627212730e-23 1.506100867103905294e+01 1.264807565558029978e+01
1.133679655990000010e+09 1.215005400000000080e+01 5.924000000000000377e+00 3.414953656488068532e+02 3.413806568448500229e+02 5.150118666253455017e-23 4.868228233928122418e-23 6.923739306245410319e+01 6.779857780729139449e+01
1.134166007450000048e+09 2.564738999999999880e+00 1.665999999999999925e+00 9.636118251993947297e+02 1.006273020193139928e+03 6.144146742437041065e-23 5.379267129015584650e-23 5.700017593882062528e+01 5.535274928735179856e+01
1.134632582319999933e+09 6.385748999999999675e+00 4.105000000000000426e+00 2.405463709062872795e+02 2.394891622171660117e+02 4.222279434996479556e-23 3.902790504717289727e-23 4.207142830249313903e+01 4.118654305826480311e+01
1.134801566819999933e+09 7.529745000000000132e+00 3.604000000000000092e+00 2.396087943673047107e+02 2.369179996895720137e+02 5.045249731286407785e-23 4.633579613830975626e-23 5.946765154893764560e+00 5.607158885727299591e+00
1.134804339089999914e+09 9.998514999999999375e+00 3.967000000000000082e+00 4.819614613335158424e+02 4.819292363513370105e+02 7.011815783016613757e-23 6.826963668061645514e-23 9.097835409439481325e+00 7.357648166941444856e+00
1.134866946339999914e+09 3.848773000000000000e+00 1.320000000000000062e+00 3.003629723701970420e+02 2.910087171214040040e+02 4.344200166958866664e-23 4.089804469412649364e-23 4.680806661910855837e+01 4.555870825940090185e+01
1.134908034960000038e+09 1.189630400000000066e+01 6.684000000000000163e+00 6.770169006230714785e+02 6.791799562591270387e+02 8.368878558125279521e-23 8.294001792670820718e-23 7.369955560306006959e+00 6.981546497889260294e+00
1.135246609750000000e+09 7.921210000000000306e+00 4.294999999999999929e+00 4.484091505751112550e+02 4.494449856675730075e+02 5.027574241210752318e-23 4.860076856837958765e-23 3.529662052455098564e+00 3.424940266347659801e+00
1.135630226559999943e+09 1.290084799999999987e+01 5.711999999999999744e+00 1.926292743786095798e+02 1.926832703685599881e+02 5.300208100813250181e-23 4.946267247692614319e-23 2.016519099291002348e+01 1.969636215630859866e+01
1.135894230230000019e+09 3.157903999999999822e+00 2.446000000000000174e+00 3.495208510491015090e+02 3.417471966534279773e+02 4.061819616187891687e-23 3.764170089075426794e-23 4.715805569012582765e+01 4.512449884288989921e+01
1.136405253150000095e+09 1.379109900000000088e+01 1.570000000000000062e+00 2.376106148381099672e+02 2.378900055575259955e+02 7.034160368755771371e-23 6.701147128107195130e-23 3.675007559190410333e+00 3.609903501429890138e+00
1.136493874299999952e+09 4.600629999999999775e+00 2.595000000000000195e+00 1.980368677945246247e+02 1.935332013499360073e+02 4.365501864184755965e-23 4.113088305693924133e-23 2.351595102517407554e+01 2.245985855814020127e+01
1.136614982519999981e+09 4.371629000000000431e+00 1.024000000000000021e+00 2.627477418546833974e+02 2.487828068039050038e+02 4.941344587058409922e-23 4.628803395038666546e-23 8.716842037472584082e+01 9.044676229008629775e+01
1.136618749420000076e+09 1.227354200000000084e+01 6.030000000000000249e+00 5.446089093587797834e+02 5.434045304790829505e+02 8.437293491461273947e-23 7.908693432496011334e-23 8.415086759827694607e+00 7.855990465775825271e+00
1.126672141000000000e+09 3.871558999999999973e+00 5.000000000000000104e-03 3.325652349228439562e+02 3.150307636488549861e+02 5.593132180316008041e-23 5.197584882260103848e-23 5.334943338386724321e+01 4.927272753891460155e+01
1.126940934980000019e+09 1.054405200000000065e+01 5.605000000000000426e+00 1.136413557606383193e+02 1.134371931792919952e+02 5.115205036387491597e-23 4.730069416532275844e-23 3.623075470572707246e+01 3.545718987043429848e+01
1.127627578269999981e+09 8.294746999999999204e+00 1.473000000000000087e+00 9.186519928151190015e+02 9.155659782813650054e+02 1.124813403470201781e-22 1.081959135947009302e-22 9.845757744291306679e+00 9.477382146051175127e+00
1.127627981890000105e+09 6.225614000000000203e+00 2.161000000000000032e+00 8.101668955582216540e+02 8.080488556117579719e+02 8.004183357383221197e-23 7.903331566031596158e-23 4.373075899635953334e+00 3.898767975503529826e+00
1.127651904769999981e+09 1.358756999999999948e+01 6.916999999999999815e+00 1.240292458101742170e+02 1.240441606618110058e+02 5.724805451727966602e-23 5.503607842318734348e-23 6.283945200973266765e+01 6.153887231573369831e+01
1.127794649710000038e+09 9.482922000000000295e+00 4.019999999999999574e+00 4.475101283328556860e+02 4.502567133289350068e+02 6.959990011249841531e-23 6.796936325348064332e-23 1.104796155516605616e+01 9.877905558459259439e+00
1.128489533740000010e+09 1.354697999999999958e+01 7.727999999999999758e+00 7.432021180934700624e+02 7.434577622100960070e+02 8.560614272090632654e-23 7.700416994464423717e-23 3.083901528568583572e+01 3.018921925363940062e+01
1.129046426619999886e+09 1.091171199999999963e+01 3.116000000000000103e+00 7.306165586048186924e+02 7.309513957488734377e+02 7.156874030135520533e-23 6.985263583410691604e-23 5.674754226155055647e+00 5.413642163822149911e+00
1.129080914299999952e+09 1.362850399999999951e+01 3.959999999999999964e+00 3.978675509987132841e+02 3.981083708489770174e+02 5.511387936041268923e-23 5.344410611204556817e-23 8.566342244277199924e+00 8.262823698572960396e+00
1.129115032670000076e+09 1.278230199999999961e+01 7.834999999999999964e+00 6.120503473749373597e+02 6.110157576441059746e+02 6.840046391193537741e-23 6.805805593117353176e-23 3.379966261061016830e+00 3.300867603757584590e+00
1.130505752710000038e+09 7.768507999999999747e+00 4.666999999999999815e+00 7.676786707231316313e+02 7.581181534489249998e+02 7.062090738720390249e-23 6.822198073561545028e-23 3.562931874747664818e+00 3.140497145478620133e+00
1.130780278809999943e+09 3.587054000000000187e+00 1.477999999999999980e+00 4.971918314107011270e+02 4.956458500365345117e+02 4.983895249609634390e-23 4.607562882449719180e-23 5.817843751070575564e+01 5.503361156438850088e+01
1.131352310480000019e+09 3.465516000000000041e+00 4.660000000000000253e-01 3.734993869754615048e+02 3.671520413040140056e+02 4.450218091801929544e-23 4.234889273244534745e-23 7.173596718757694646e+01 7.206232224432633870e+01
1.131711318220000029e+09 1.347396099999999919e+01 7.588000000000000078e+00 6.446158338939887926e+02 6.441998502426405366e+02 6.698374712542490916e-23 6.302392252890236935e-23 2.306596584253893667e+01 2.226283701814285010e+01
1.132725369660000086e+09 2.670933999999999919e+00 2.198999999999999844e+00 1.949480805320111756e+02 1.615930209228110073e+02 4.214134526996653785e-23 4.026668893436474273e-23 4.426867467573816128e+01 3.838089052317599936e+01
1.133089495890000105e+09 3.849187000000000136e+00 1.953999999999999959e+00 8.098365192390693892e+02 8.203707544537840022e+02 1.213675575409274662e-22 1.246211513561293751e-22 7.943643591525523462e+00 3.335060868670829848e+00
1.133244512160000086e+09 9.766859999999999431e+00 5.730999999999999872e+00 6.857631215308830406e+02 6.851421299257350483e+02 6.539426756637945708e-23 6.324288093508488890e-23 1.573384047463147795e+01 1.509693261431590017e+01
1.133958815579999924e+09 7.791986999999999775e+00 3.956999999999999851e+00 2.096757490014854852e+02 2.096200912463019961e+02 4.534784227478015071e-23 4.326800177922149197e-23 8.416968209956901603e+01 8.435704741017819686e+01
1.134293443059999943e+09 8.824471000000000842e+00 3.387000000000000011e+00 6.231180332414488703e+02 6.232182940898185279e+02 5.972543963889098323e-23 5.954013999921339137e-23 3.424766199272255118e+00 3.334293332183559944e+00
1.134361145680000067e+09 1.078503300000000031e+01 5.607999999999999652e+00 6.018924462876962025e+02 6.012264480286705748e+02 8.836464834343772175e-23 8.481224625314989215e-23 9.785202859817538013e+00 9.429046472024380066e+00
1.134498537089999914e+09 1.023808799999999941e+01 5.141000000000000014e+00 1.694352443768322019e+02 1.693959854236919966e+02 4.173231991858856247e-23 4.009621812670401642e-23 3.229479625763877948e+01 3.170636540438239948e+01
1.134522142549999952e+09 8.987119999999999553e-01 1.199999999999999956e-01 3.961171035970610887e+02 1.421737770113379895e+02 4.480740828752198185e-23 4.024981819853547237e-23 3.907304967623556280e+01 2.953413671203760060e+01
1.135714990849999905e+09 1.387812199999999940e+01 6.291000000000000369e+00 5.748439637799422144e+02 5.747533308756729866e+02 6.687186066229753261e-23 6.105208402847254078e-23 3.147853810507122674e+01 3.094501377627020133e+01
1.135779340210000038e+09 2.422032000000000185e+00 1.181000000000000050e+00 9.014308068048818541e+02 9.623475680965509582e+02 5.279953366861245637e-23 4.659037914764991324e-23 6.102977025389294141e+01 5.980942061247569796e+01
1.135835801109999895e+09 1.418397399999999919e+01 3.427000000000000046e+00 2.465218878061684791e+02 2.452975018206059872e+02 5.278121141635056769e-23 4.788711272145800230e-23 6.595289354909022350e+00 4.420678935286099787e+00
1.135855641109999895e+09 1.712990800000000036e+01 8.782999999999999474e+00 8.376995860142640140e+02 8.375162036796340317e+02 1.059615430458070206e-22 1.007142803572235459e-22 2.135495625575285317e+01 2.119726379829879903e+01
1.136389898140000105e+09 9.027233999999999980e+00 4.993999999999999773e+00 2.813057785528023942e+02 2.814282288152920160e+02 5.296478413252131050e-23 5.063134245882426735e-23 7.424898153659668765e+00 7.376484686493319565e+00
1.126090122519999981e+09 1.498760200000000076e+01 6.897999999999999687e+00 3.031345958928840219e+02 3.032531536138320121e+02 5.417278366391229292e-23 5.180914277841579265e-23 7.974491222690035386e+01 7.936697802645400657e+01
1.126794594410000086e+09 8.005518000000000356e+00 7.039999999999999591e-01 6.454443765237366506e+02 6.464061429203629814e+02 9.488052856998596221e-23 9.035533941220801479e-23 3.286616368001887167e+01 3.020826514128939877e+01
1.127020824890000105e+09 1.723359500000000111e+01 5.306000000000000050e+00 2.719302661665085452e+02 2.719274033202830196e+02 5.366078034959965982e-23 5.035285607552366700e-23 8.003695141635000709e+01 7.994193963336860520e+01
1.127471036710000038e+09 9.458826999999999430e+00 7.402999999999999581e+00 1.030094081524114955e+02 1.032261236755209950e+02 6.749108954690876839e-23 6.372410839349750357e-23 4.475975408438959136e+00 4.342874817939540222e+00
1.127998143339999914e+09 8.065493999999999275e+00 3.335999999999999854e+00 7.409753011532840219e+02 7.333946650044269973e+02 7.309808775710724716e-23 7.206306394185232808e-23 3.456375102283128165e+00 3.157365761941075100e+00
1.128143684839999914e+09 1.029952300000000065e+01 5.482999999999999652e+00 7.855771185870141835e+02 7.866593572963610086e+02 8.631322540205137407e-23 8.349645117459758861e-23 1.036974754384336705e+01 9.997575507926919514e+00
1.128287979960000038e+09 1.143819000000000052e+01 5.706999999999999851e+00 8.149622131615965372e+02 8.139434513604239783e+02 9.101404874689390691e-23 8.994071606272692704e-23 6.883957020184549691e+00 6.130906067931709558e+00
1.129289990849999905e+09 2.203987999999999836e+00 4.099999999999999756e-01 8.837427891133389721e+02 9.555719773405349997e+02 5.595134594758957752e-23 4.815600923981368122e-23 3.274782111044808630e+01 2.594049765059289925e+01
1.130668972059999943e+09 1.258360500000000037e+01 5.844000000000000306e+00 4.100622009373682317e+02 4.101395952662210220e+02 5.305487310966531448e-23 4.868640302948678452e-23 5.047918610374610182e+01 4.935580989978519995e+01
1.130732430190000057e+09 9.687352999999999881e+00 3.567000000000000171e+00 6.286050949587555579e+02 6.265480113300900484e+02 7.573980979132005902e-23 7.142541556279103672e-23 8.051332351892853012e+00 7.714160563989019614e+00
1.131421807970000029e+09 9.590825000000000600e+00 6.032000000000000028e+00 2.459766489348362768e+02 2.458382224258319866e+02 5.226156317107349699e-23 5.018050562896919040e-23 7.903472192100057470e+00 7.766224249132400281e+00
1.133783276420000076e+09 3.596839999999999815e+00 1.661000000000000032e+00 8.981810158176405139e+02 9.051942718133419703e+02 7.169132375434808884e-23 6.865406677848705575e-23 1.721501946358899104e+01 1.487935852662580061e+01
1.133934235829999924e+09 9.217999000000000720e+00 4.338000000000000078e+00 2.393645441350878116e+02 2.388211916003479871e+02 4.370414719562091512e-23 4.116797326293284313e-23 5.150487742734077301e+01 4.965956631946040289e+01
1.134294972980000019e+09 8.285050999999999277e+00 2.525999999999999801e+00 2.198692987292797909e+02 2.215121178136295157e+02 4.262153679803676160e-23 3.951003284910771150e-23 1.938269580737649633e+01 1.511334864992715055e+01
1.134784861650000095e+09 5.508700000000000152e+00 3.528000000000000025e+00 7.154004780890617212e+02 7.043514106677610016e+02 7.895420615787839766e-23 7.535920370111583959e-23 8.059147652048897825e+00 6.962934289036289748e+00
1.135247833509999990e+09 4.258994000000000391e+00 2.927999999999999936e+00 2.109720947038215115e+02 2.058397089068620005e+02 4.329708795919955001e-23 4.257466797266594383e-23 7.671391475034917917e+00 6.591559653107910144e+00
1.136394769910000086e+09 7.117701000000000278e+00 3.100999999999999979e+00 1.262981904230095864e+02 1.269270697024245038e+02 5.004020579933032956e-23 4.782248405773796404e-23 3.440127601267700452e+00 3.282561644145284951e+00
1.136912007859999895e+09 3.235526000000000124e+00 5.280000000000000249e-01 7.774667936537359765e+02 8.308388432327385544e+02 5.689689145356430315e-23 5.339416746724924751e-23 1.861713180679005575e+01 1.407188014576945001e+01
1.126689904690000057e+09 1.077185700000000068e+01 3.028000000000000025e+00 7.847821826419408353e+02 7.853477847348269734e+02 1.003800892806997551e-22 9.605823038509125949e-23 1.154376753472667083e+01 1.055875678398519923e+01
1.126751363230000019e+09 7.664702000000000126e+00 2.781000000000000139e+00 7.200310497186758312e+02 7.202248672302760042e+02 1.157664228143361636e-22 1.096245775638642585e-22 6.979153763430931079e+00 6.126621195172974765e+00
1.126961629150000095e+09 1.458541499999999935e+01 6.625000000000000000e+00 1.240486253024984933e+02 1.241383476025055046e+02 5.444215936334446848e-23 5.203032373280478956e-23 6.539568589925683462e+00 6.412674814435670001e+00
1.127070200829999924e+09 1.544478699999999982e+01 6.995000000000000107e+00 3.992072577756604232e+02 3.993766585544659620e+02 5.636156319009068074e-23 5.302129731471527361e-23 2.078549549126279317e+01 2.055047475320070305e+01
1.127119426450000048e+09 8.843887999999999749e+00 5.144999999999999574e+00 1.364780389338876319e+02 1.364760853209745051e+02 4.356277174425893091e-23 4.147704296638826057e-23 4.300904860493817949e+01 4.118374801142999786e+01
1.127637547470000029e+09 1.883955000000000046e+00 5.709999999999999520e-01 7.959085960639807809e+02 8.554852991263320519e+02 5.451296456185980022e-23 5.139921399645807928e-23 3.146734934042093101e+01 2.649147961467500068e+01
1.127639591700000048e+09 1.576561599999999963e+01 5.347000000000000419e+00 2.947394250758179624e+02 2.947354784050029934e+02 5.370764492857480603e-23 4.824277088645157330e-23 7.176692542075538483e+01 7.113693527732769439e+01
1.127786553660000086e+09 1.538249399999999945e+01 7.222999999999999865e+00 1.061327657208437785e+02 1.064640310862280046e+02 5.243313422878455573e-23 5.089705926245844443e-23 4.269477257702076756e+00 4.218543516806350091e+00
1.128140732660000086e+09 4.379831000000000252e+00 2.557999999999999829e+00 9.375597499332947109e+02 9.600146819233505084e+02 6.162191437985192819e-23 5.606718293583998031e-23 5.919354599812837137e+01 5.877326590539595230e+01
1.128260999309999943e+09 1.019759499999999974e+01 5.482000000000000206e+00 5.841059484142966767e+02 5.841540451824785123e+02 6.107062895870980515e-23 5.832251324189664965e-23 5.883616861384653873e+01 5.736588082322585080e+01
1.128426737160000086e+09 1.337687099999999951e+01 5.719999999999999751e+00 4.775116709628924241e+02 4.770310212402715138e+02 6.208517429604082093e-23 5.944796479596475665e-23 3.880202913460986025e+01 3.754040188139970269e+01
1.129542102049999952e+09 1.031551400000000029e+01 5.046000000000000263e+00 1.173942186199539748e+02 1.173272945659740003e+02 5.018121392931435639e-23 4.730301646893687902e-23 2.048909384047289706e+01 1.991106526605690163e+01
1.129796425410000086e+09 1.389093699999999920e+01 5.673000000000000043e+00 1.956454353450954500e+02 1.957308777305065064e+02 4.772000117602344237e-23 4.651164142663903545e-23 3.379170931065678474e+01 3.271864502634694816e+01
1.130134593599999905e+09 9.079667000000000598e+00 6.245000000000000107e+00 4.918847303025773385e+02 4.917828963967720028e+02 5.710420082283181561e-23 5.432858332522027295e-23 7.982413047729180278e+01 8.085944435596350388e+01
1.130213985900000095e+09 8.586323000000000150e+00 3.406000000000000139e+00 1.706458153756506420e+02 1.704593878785169920e+02 4.866679442533752431e-23 4.644144215430224093e-23 6.510415519684545416e+01 6.389673405522160010e+01
1.130817381210000038e+09 1.362449499999999958e+01 7.392999999999999794e+00 6.245819520777107527e+02 6.244207063472630352e+02 7.349792366872472936e-23 6.980070583909156555e-23 5.886885665083609354e+01 5.814828943814880091e+01
1.131414749880000114e+09 5.490266000000000091e+00 3.878000000000000114e+00 9.378962577132523393e+02 9.413466719831260434e+02 9.149088872096335877e-23 8.725285012950867477e-23 7.540681102759775989e+00 5.782952651578150416e+00
1.131944945240000010e+09 9.605698000000000292e+00 5.400000000000000355e+00 3.530656780073243226e+02 3.531668637080350095e+02 4.770421316925348763e-23 4.578587973533309178e-23 2.242203674786541967e+01 2.212353374254260174e+01
1.132268868779999971e+09 1.310464999999999947e+01 5.091000000000000192e+00 2.906181871590212040e+02 2.915077458382979785e+02 5.365835357549695157e-23 5.208865724224497732e-23 9.642844685707880004e+00 7.496941166136629420e+00
1.132620828200000048e+09 9.719321000000000765e+00 2.929999999999999827e-01 3.284980780131472784e+02 3.276471577612369970e+02 7.566351686826507206e-23 7.446174226053552683e-23 1.426317689167081859e+01 8.020681831324479205e+00
1.132807986049999952e+09 1.214977200000000046e+01 6.899000000000000021e+00 5.716488672622938338e+02 5.718296489431189684e+02 6.102979353211704105e-23 5.979047411711731379e-23 3.228662471522316224e+01 3.152748038925290075e+01
1.132941111460000038e+09 1.787401000000000018e+00 1.380000000000000115e-01 8.740709264349691239e+02 9.190786993027460312e+02 7.909973370149411969e-23 7.131087547169265866e-23 3.348307283013311775e+01 2.053955576099210134e+01
1.132978827730000019e+09 5.513751000000000069e+00 7.399999999999999911e-01 4.758539925966276201e+02 5.624238688938979749e+02 5.313387912618378526e-23 4.829127758840341735e-23 6.271641558999913002e+01 8.143538532183220013e+01
1.133155141730000019e+09 8.087958000000000425e+00 5.275999999999999801e+00 2.137396859172565371e+02 2.138986024242990140e+02 4.621705521052624334e-23 4.404784755374085695e-23 7.750663110757186303e+01 7.765246466909670175e+01
1.133452405910000086e+09 1.175332900000000080e+01 1.697000000000000064e+00 1.682513161431340905e+02 1.683720847681179862e+02 4.836659397025545328e-23 4.412814070387502215e-23 7.608280788365585856e+00 7.060020528423795128e+00
1.133797216890000105e+09 9.723862000000000450e+00 5.331999999999999851e+00 5.946331895338008735e+02 5.948924819000300204e+02 6.021794601696792399e-23 6.056284327478326094e-23 4.505687895443116275e+01 4.356659179157819750e+01
1.134544652920000076e+09 5.009514000000000244e+00 1.558999999999999941e+00 1.248057761784267825e+02 1.201115521943659985e+02 4.827468372185237759e-23 4.510905952583186174e-23 4.626447157278992250e+01 4.410127538389205171e+01
1.134579272450000048e+09 1.192748100000000022e+01 6.248999999999999666e+00 2.015230477449874229e+02 2.015592605866760039e+02 4.429059248171555212e-23 4.229325465944850354e-23 5.108194885295117160e+01 5.012862590881130131e+01
1.135209496980000019e+09 7.661755999999999567e+00 2.376999999999999780e+00 1.861365595050103821e+02 1.849538908485509978e+02 4.842653499380426687e-23 4.493780182829501612e-23 7.734188459160525042e+01 7.787739982358449708e+01
1.135748206019999981e+09 8.999427999999999983e+00 3.845000000000000195e+00 2.948260781920806153e+02 2.948600017324259852e+02 4.482080477085746760e-23 4.200579565160589337e-23 3.567916890026376819e+01 3.422291439180669670e+01
1.136865697910000086e+09 1.127631799999999984e+01 7.081000000000000405e+00 8.827569828713957349e+02 8.830797712372889237e+02 8.274254065301038770e-23 8.316238865727569783e-23 1.393726479429817466e+01 1.351883056834070018e+01
1.136902661170000076e+09 3.913540999999999936e+00 2.931000000000000050e+00 2.278223762738707592e+02 2.181284670267829995e+02 4.740331049359620966e-23 4.282926286060192866e-23 6.700586257444797411e+01 6.684967269949289914e+01
1.127208992700000048e+09 3.107241000000000142e+00 6.149999999999999911e-01 2.625439152229428714e+02 2.424143302554240051e+02 5.327641437226037393e-23 4.507572762533338757e-23 7.170633514710517886e+01 7.343239962852059932e+01
1.127240168000000000e+09 1.246212000000000053e+01 4.977999999999999758e+00 3.527722584511407717e+02 3.527734190715970044e+02 6.733691638191241357e-23 6.255226753655080337e-23 4.100439681750541965e+00 4.087578467377779745e+00
1.128064998869999886e+09 9.444947000000000870e+00 3.855999999999999872e+00 2.782858507646288331e+02 2.780189878867079756e+02 4.953433317844347337e-23 4.697118943197324241e-23 5.946616955708783081e+01 5.901588036529469861e+01
1.128131669700000048e+09 2.068963000000000108e+00 8.169999999999999485e-01 2.871179193285788074e+02 1.355819905141910056e+02 4.177597960966107638e-23 3.806599034574825232e-23 4.805061014081289983e+01 4.178796482104859678e+01
1.128219276210000038e+09 8.276479000000000141e+00 3.569999999999999840e+00 9.713074470034551950e+02 9.714758697774840357e+02 7.593713479829515397e-23 7.743897606500701353e-23 4.933547479290700721e+01 4.699838875748875466e+01
1.128282327450000048e+09 8.041050000000000253e+00 3.967000000000000082e+00 2.467763689894904076e+02 2.468390400594234961e+02 5.172539070694885247e-23 4.747034349853421085e-23 9.181866088126717784e+01 9.301868981786279278e+01
1.128503133890000105e+09 6.818019999999999747e+00 1.326999999999999957e+00 5.202242036846018891e+02 5.373457046100725165e+02 5.219127227889991779e-23 5.129461616639949248e-23 2.236615630050452808e+01 1.802220049717019990e+01
1.128913457849999905e+09 6.314593999999999596e+00 3.404999999999999805e+00 6.622883214224110588e+02 6.568667425931689650e+02 9.428146322911067957e-23 8.432891616840279498e-23 4.920246673571938345e+00 4.196258285377700403e+00
1.128996098589999914e+09 7.420545999999999864e+00 3.591000000000000192e+00 2.873699974315200620e+02 2.873154747866610137e+02 4.886871055428379380e-23 4.496840466408721428e-23 7.700326764353864917e+01 7.809584459395719591e+01
1.130235232730000019e+09 5.035213999999999857e+00 3.641999999999999904e+00 2.200500223074598409e+02 2.196345900658610049e+02 4.259831557799363222e-23 3.917557590165351479e-23 8.100468137424390136e+01 8.302011306509820088e+01
1.130778865700000048e+09 6.872175000000000367e+00 3.052999999999999936e+00 1.451785991831249589e+02 1.432858600447590049e+02 5.115283374968176248e-23 4.368210722377626025e-23 2.679063187091165688e+01 2.253597662657210066e+01
1.130963108680000067e+09 8.814583000000000723e+00 4.014000000000000234e+00 6.772985041524406142e+02 6.804049639856889371e+02 7.466498811118720320e-23 7.283438179119760895e-23 6.938436960275669918e+00 5.017702915116915463e+00
1.132334963069999933e+09 9.419866000000000739e+00 1.930000000000000049e-01 2.889951542765299450e+02 2.888699461370080144e+02 4.498610005282125651e-23 4.304446409406208659e-23 3.172615148952291264e+01 2.990314030326349837e+01
1.133112777329999924e+09 3.995791000000000093e+00 2.075000000000000178e+00 6.150980808116084972e+02 6.130410496045919899e+02 6.219681298411203188e-23 6.196467321697999790e-23 6.195272169745403623e+00 3.589704135023705334e+00
1.133145554680000067e+09 9.736997000000000568e+00 5.714000000000000412e+00 1.148236416975832412e+02 1.146065640241699981e+02 4.908348950268676748e-23 4.503494447300457360e-23 1.731922126994138722e+01 1.644692723265080048e+01
1.133606823019999981e+09 1.167939499999999953e+01 5.057000000000000384e+00 7.390971135286645222e+02 7.386898297612010538e+02 9.894929747059797400e-23 8.915847926317954161e-23 5.056032743537721252e+00 4.909125645234129642e+00
1.134569500289999962e+09 2.093986000000000125e+00 1.205000000000000071e+00 7.557422373798457329e+02 7.125698389661999954e+02 4.914617768310379810e-23 4.492407008670152459e-23 6.395489179069698338e+01 6.390721962053790151e+01
1.135146858730000019e+09 5.127892000000000117e+00 2.646999999999999797e+00 2.287771451600510204e+02 2.246653298397249898e+02 4.155494824780075090e-23 3.906817269089869638e-23 7.906715273889169282e+01 8.005704868356069426e+01
1.135517664900000095e+09 7.829709000000000252e+00 4.546999999999999709e+00 6.522694254726920917e+02 6.523143196018789922e+02 6.663537602860781563e-23 6.405496378521665761e-23 5.740079498894470333e+01 5.568129423752959895e+01
1.135530811900000095e+09 9.050992000000000814e+00 4.602000000000000313e+00 5.059730250313535862e+02 5.050252188376415461e+02 7.306628506338779748e-23 7.094151184736817389e-23 5.386763149539159024e+00 4.020419021221544931e+00
1.135749408480000019e+09 1.367846100000000042e+01 4.238000000000000433e+00 5.804194681252398595e+02 5.801203116342985595e+02 1.202712847436231704e-22 1.197851147104943090e-22 5.599756358496060571e+00 5.498931325763740219e+00
1.136290376269999981e+09 7.994919999999999805e-01 1.380000000000000115e-01 3.450245765823767670e+02 1.171213828507089971e+02 4.435777692758469616e-23 4.214946065037022951e-23 4.506167775948797782e+01 3.745493297583850278e+01
1.126730804640000105e+09 3.827071999999999807e+00 3.045999999999999819e+00 1.818921586066087741e+02 1.685188248192050082e+02 4.441804565600853758e-23 4.203622495236957293e-23 2.579330783965277618e+01 2.312900303413600156e+01
